,label,message
3303,ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
2199,ham,I'm in a movie. Call me 4 wat?
2103,ham,Audrie lousy autocorrect
4617,ham,Ü called dad oredi...
2555,ham,I'll reach in ard 20 mins ok...
2974,ham,Happy New Year Princess!
4834,spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
4978,ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
3488,ham,Change windows logoff sound..
879,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
4136,ham,No need to say anything to me. I know i am an outsider
5424,ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
3937,ham,They r giving a second chance to rahul dengra.
3471,ham,aathi..where are you dear..
4016,spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
2806,ham,I think it's all still in my car
2203,ham,"(And my man carlos is definitely coming by mu tonight, no excuses)"
3160,ham,Are you up for the challenge? I know i am :)
1482,ham,"I'm a guy, browsin is compulsory"
4527,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )"
1655,ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
4074,ham,Was the actual exam harder than NBME
3427,ham,Sure but since my parents will be working on Tuesday I don't really need a cover story
2952,ham,Hey now am free you can call me.
1762,ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
2918,ham,Yes. that will be fine. Love you. Be safe.
967,ham,I am not sure about night menu. . . I know only about noon menu
2727,ham,No i am not having not any movies in my laptop
5041,spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
1037,ham,"No my blankets are sufficient, thx"
2021,ham,Anything lor but toa payoh got place 2 walk meh...
939,spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+"
3374,ham,"Looks like you found something to do other than smoke, great job!"
3803,ham,No da. I am happy that we sit together na
5267,ham,Anything lar then ü not going home 4 dinner?
679,ham,Cause I'm not freaky lol
4888,spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
5520,ham,No. I dont want to hear anything
3596,ham,Huh but i cant go 2 ur house empty handed right?
754,ham,When did you get to the library
3328,ham, what number do u live at? Is it 11?
2754,ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
4409,ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
4039,ham,Hope you are not scared!
863,ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you"
1159,ham,Hey! There's veggie pizza... :/
674,ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
393,ham,Morning only i can ok.
1638,spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
5377,spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
5289,ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
4117,ham,What you doing?how are you?
3796,ham,Also remember the beads don't come off. Ever.
1410,ham,Where at were hungry too
3097,ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;
5220,ham,I have to take exam with in march 3
752,spam,You have an important customer service announcement from PREMIER.
797,spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
1254,ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
4298,spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
395,ham,Pick you up bout 7.30ish? What time are  and that going?
5556,ham,Yes i have. So that's why u texted. Pshew...missing you so much
4479,ham,I anything lor.
4110,ham,I want to lick your pussy now...
1554,ham,Ok how you dear. Did you call chechi
159,spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
166,ham,I place all ur points on e cultures module already.
4651,ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """
3130,ham,"Haha better late than ever, any way I could swing by?"
2966,ham,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
4252,ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
4183,spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
767,ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
2212,ham,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
3815,ham,Can. Dunno wat to get 4 her...
1886,ham,I think asking for a gym is the excuse for lazy people. I jog.
2,spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
3304,ham,"It'll be tough, but I'll do what I have to"
4755,ham,Ok lor... Or u wan me go look 4 u?
4343,ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
567,ham,Oooh bed ridden ey? What are YOU thinking of?
2178,ham,Oh k :)why you got job then whats up?
5027,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
4500,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
111,ham,What is the plural of the noun research?
1591,ham,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)"
3581,ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
2209,spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
4704,ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
5303,ham,"I can. But it will tell quite long, cos i haven't finish my film yet..."
1105,spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
516,ham,S:)no competition for him.
2478,ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne."
2849,ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
2944,ham,No message..no responce..what happend?
2495,ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget"
2400,ham,Oh... Kay... On sat right?
5434,ham,Jesus armand really is trying to tell everybody he can find
5547,spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
3933,ham,Sos! Any amount i can get pls.
3563,ham,Still chance there. If you search hard you will get it..let have a try :)
3943,ham,She's borderline but yeah whatever.
1932,ham,What pa tell me.. I went to bath:-)
2649,ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
1691,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
1355,ham,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
4212,ham,Oi when you gonna ring
1657,ham,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)
1117,ham,Hey... What time is your driving on fri? We go for evaluation on fri?
4876,ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
3677,ham,Hey r ü still online? I've finished the formatting...
4254,ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
2560,ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
5182,ham,I sent them. Do you like?
4772,ham,Hi..i got the money da:)
5272,ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
2922,ham,"Yo, any way we could pick something up tonight?"
5440,ham,Thank you. do you generally date the brothas?
4194,ham,Ok i'm coming home now.
2368,ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
5454,ham,Im just wondering what your doing right now?
326,ham,No calls..messages..missed calls
4080,ham,O i played smash bros  &lt;#&gt;  religiously.
4641,ham,Do you hide anythiing or keeping distance from me
1143,ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?
1331,ham,"Aight no rush, I'll ask jay"
1004,ham,&lt;#&gt;  am I think? Should say on syllabus
5387,ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
1797,ham,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone"
3256,ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX
5310,ham,"yeah, that's what I was thinking"
3126,spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
2303,ham,We can make a baby in yo tho
1225,spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
3979,ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..
225,spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18"
5370,spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
795,ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
5555,ham,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x
