,label,message
1569,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
5528,ham,Its just the effect of irritation. Just ignore it
5150,ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
250,spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
4318,ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN 
2850,spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
4114,ham,Thought we could go out for dinner. I'll treat you! Seem ok?
3753,ham,Why are u up so early?
4984,ham,Networking job is there.
1214,ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
1653,spam,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk"
1626,ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
2254,ham,Lol enjoy role playing much?
3167,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
5080,ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
2442,ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
1077,ham,Where can download clear movies. Dvd copies.
3582,ham,Ard 4 lor...
3839,ham,Went to pay rent. So i had to go to the bank to authorise the payment.
1991,ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
3632,ham,Thank you princess! You are so sexy...
1949,ham,I cant pick the phone right now. Pls send a message
4435,ham,Sounds great! Im going to sleep now. Have a good night!
4690,ham,"Didn't try, g and I decided not to head out"
2488,ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
475,ham,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
1536,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
610,ham,"It's fine, imma get a drink or somethin. Want me to come find you?"
3774,ham,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.
5571,ham,Rofl. Its true to its name
4943,ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
536,ham,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
3944,ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
2505,ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*"
825,ham,Have a good evening! Ttyl
1417,ham,No..few hours before.went to hair cut .
1860,ham,What's up. Do you want me to come online?
2109,spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
986,ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes
3236,ham,"Yes, princess. Toledo."
5518,ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
3973,ham,WOT U UP 2 J?
5341,ham,And of course you should make a stink!
555,ham,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book
5413,ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
1639,ham,Great comedy..cant stop laughing da:)
4966,ham,"A few people are at the game, I'm at the mall with iouri and kaila"
77,ham,I like you peoples very much:) but am very shy pa.
945,ham,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
1032,ham,Yup bathe liao...
2564,ham,K..k..i'm also fine:)when will you complete the course?
3878,ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
3301,ham,Just do what ever is easier for you
3567,ham,Its ok..come to my home it vl nice to meet and v can chat..
4355,spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
3800,ham,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?"
5366,spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
4343,ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
1061,ham,I'm working technical support :)voice process.networking field.
2100,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
1181,ham,I'm in chennai velachery:)
4291,ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
1159,ham,Hey! There's veggie pizza... :/
2302,ham,"&lt;#&gt; , that's all? Guess that's easy enough"
3165,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
2846,ham,Will be out of class in a few hours. Sorry
4222,ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
5468,spam,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
2540,ham,Hmmm:)how many players selected?
4694,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
1953,ham,Nah im goin 2 the wrks with j wot bout u?
2294,ham,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
4492,ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!"
1749,ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
5157,ham,K k:) sms chat with me.
487,spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
4475,spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
2165,ham,"Nothing really, just making sure everybody's up to speed"
5482,spam,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
1465,ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
961,ham,U sure u can't take any sick time?
5226,ham,Prabha..i'm soryda..realy..frm heart i'm sory
1421,ham,No. She's currently in scotland for that.
146,ham,Whats the staff name who is taking class for us?
2515,ham,Ok ill send you with in  &lt;DECIMAL&gt;  ok.
2700,ham,Oh baby of the house. How come you dont have any new pictures on facebook
1884,ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-("
2657,ham,Feel like trying kadeem again? :V
1605,ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
264,spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
2721,ham,Ok lor...
892,ham,I am great princess! What are you thinking about me? :)
5103,ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
3147,ham,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP..."
333,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
901,ham,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
3794,ham,Hey are you angry with me. Reply me dr.
3921,spam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk
110,ham,Dont worry. I guess he's busy.
1772,ham,Watching tv now. I got new job :)
2952,ham,Hey now am free you can call me.
2404,ham,Jesus christ bitch I'm trying to give you drugs answer your fucking phone
4211,ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
3549,ham,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
1707,ham,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
210,ham,Both :) i shoot big loads so get ready!
1104,ham,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
1718,spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
3199,ham,7 lor... Change 2 suntec... Wat time u coming?
1,ham,Ok lar... Joking wif u oni...
1773,ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
2006,ham,Can't take any major roles in community outreach. You rock mel
3491,ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
4812,ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
2126,ham,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing."
1278,ham,Dont put your phone on silent mode ok
3163,ham,I can't describe how lucky you are that I'm actually awake by noon
2491,ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.
774,ham,I wil be there with in  &lt;#&gt;  minutes. Got any space
1242,ham,"I want to show you the world, princess :) how about europe?"
1056,ham,I'm at work. Please call
4879,spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
2199,ham,I'm in a movie. Call me 4 wat?
3073,ham,Ok lor... But buy wat?
4015,ham,"Sorry, I can't text &amp; drive coherently, see you in twenty"
5385,ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
331,ham,K.k:)apo k.good movie.
1354,ham,"Goodnight, sleep well da please take care pa. Please."
4116,ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
2406,ham,I'm meeting Darren...
2511,ham,Yunny i'm walking in citylink now ü faster come down... Me very hungry...
1614,ham,Thnx dude. u guys out 2nite?
2732,ham,Mm feeling sleepy. today itself i shall get that dear
927,ham,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.
3539,ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
4164,ham,I told that am coming on wednesday.
4814,ham,i can call in  &lt;#&gt;  min if thats ok
2532,ham,What's happening with you. Have you gotten a job and have you begun registration for permanent residency
3814,ham,Pls i wont belive god.not only jesus.
